"Step","coin4_cbamcausal - SW_ep_rew_total","coin4_cbamcausal - SW_ep_rew_total__MIN","coin4_cbamcausal - SW_ep_rew_total__MAX"
"64000","-4.3600002229213715","-4.3600002229213715","-4.3600002229213715"
"128000","-4.580000042915344","-4.580000042915344","-4.580000042915344"
"192000","-4.769999861717224","-4.769999861717224","-4.769999861717224"
"256000","-3.759999930858612","-3.759999930858612","-3.759999930858612"
"320000","-3.5799999237060547","-3.5799999237060547","-3.5799999237060547"
"384000","-3.1400001645088196","-3.1400001645088196","-3.1400001645088196"
"448000","-3.2899999618530273","-3.2899999618530273","-3.2899999618530273"
"512000","-2.9299999475479126","-2.9299999475479126","-2.9299999475479126"
"576000","-2.860000103712082","-2.860000103712082","-2.860000103712082"
"640000","-2.059999868273735","-2.059999868273735","-2.059999868273735"
"704000","-1.8300000131130219","-1.8300000131130219","-1.8300000131130219"
"768000","-2.329999804496765","-2.329999804496765","-2.329999804496765"
"832000","-1.1299999952316284","-1.1299999952316284","-1.1299999952316284"
"896000","-1.7100000381469727","-1.7100000381469727","-1.7100000381469727"
"960000","-1.8599999248981476","-1.8599999248981476","-1.8599999248981476"
"1024000","-2.2300000190734863","-2.2300000190734863","-2.2300000190734863"
"1088000","-2.4899999275803566","-2.4899999275803566","-2.4899999275803566"
"1152000","-1.949999913573265","-1.949999913573265","-1.949999913573265"
"1216000","-1.29999990016222","-1.29999990016222","-1.29999990016222"
"1280000","-1.6399999409914017","-1.6399999409914017","-1.6399999409914017"
"1344000","-2.4300002455711365","-2.4300002455711365","-2.4300002455711365"
"1408000","-2.2100000381469727","-2.2100000381469727","-2.2100000381469727"
"1472000","-0.7399999499320984","-0.7399999499320984","-0.7399999499320984"
"1536000","-1.3099999129772186","-1.3099999129772186","-1.3099999129772186"
"1600000","-1.1099999994039536","-1.1099999994039536","-1.1099999994039536"
"1664000","-0.9300000071525574","-0.9300000071525574","-0.9300000071525574"
"1728000","-1.6500000357627869","-1.6500000357627869","-1.6500000357627869"
"1792000","-1.6800001561641693","-1.6800001561641693","-1.6800001561641693"
"1856000","-1.689999908208847","-1.689999908208847","-1.689999908208847"
"1920000","-1.3199999779462814","-1.3199999779462814","-1.3199999779462814"
"1984000","-1.6499999538064003","-1.6499999538064003","-1.6499999538064003"
"2048000","-1.6000000517815351","-1.6000000517815351","-1.6000000517815351"
"2112000","-2.429999977350235","-2.429999977350235","-2.429999977350235"
"2176000","-1.600000023841858","-1.600000023841858","-1.600000023841858"
"2240000","-1.8200000822544098","-1.8200000822544098","-1.8200000822544098"
"2304000","-1.629999816417694","-1.629999816417694","-1.629999816417694"
"2368000","-1.5599999651312828","-1.5599999651312828","-1.5599999651312828"
"2432000","-1.6099998950958252","-1.6099998950958252","-1.6099998950958252"
"2496000","-1.899999737739563","-1.899999737739563","-1.899999737739563"
"2560000","-2.110000103712082","-2.110000103712082","-2.110000103712082"
"2624000","-1.6100000143051147","-1.6100000143051147","-1.6100000143051147"
"2688000","-2.3200000524520874","-2.3200000524520874","-2.3200000524520874"
"2752000","-2.370000034570694","-2.370000034570694","-2.370000034570694"
"2816000","-2.539999969303608","-2.539999969303608","-2.539999969303608"
"2880000","-2.9000001549720764","-2.9000001549720764","-2.9000001549720764"
"2944000","-2.2699999511241913","-2.2699999511241913","-2.2699999511241913"
"3008000","-2.0699999928474426","-2.0699999928474426","-2.0699999928474426"
"3072000","-1.7600000500679016","-1.7600000500679016","-1.7600000500679016"
"3136000","-0.8500000089406967","-0.8500000089406967","-0.8500000089406967"
"3200000","-1.2199999690055847","-1.2199999690055847","-1.2199999690055847"
"3264000","-1.8600000739097595","-1.8600000739097595","-1.8600000739097595"
"3328000","-1.919999897480011","-1.919999897480011","-1.919999897480011"
"3392000","-1.5300000607967377","-1.5300000607967377","-1.5300000607967377"
"3456000","-1.0200000703334808","-1.0200000703334808","-1.0200000703334808"
"3520000","-2.0300000309944153","-2.0300000309944153","-2.0300000309944153"
"3584000","-2.4400001764297485","-2.4400001764297485","-2.4400001764297485"
"3648000","-2.130000051110983","-2.130000051110983","-2.130000051110983"
"3712000","-1.659999968484044","-1.659999968484044","-1.659999968484044"
"3776000","-1.089999958872795","-1.089999958872795","-1.089999958872795"
"3840000","-0.9100000262260437","-0.9100000262260437","-0.9100000262260437"
"3904000","-0.8299999833106995","-0.8299999833106995","-0.8299999833106995"
"3968000","-0.89000004529953","-0.89000004529953","-0.89000004529953"
"4032000","-1.4700000882148743","-1.4700000882148743","-1.4700000882148743"
"4096000","-1.7099999338388443","-1.7099999338388443","-1.7099999338388443"
"4160000","-2.1300000846385956","-2.1300000846385956","-2.1300000846385956"
"4224000","-1.889999970793724","-1.889999970793724","-1.889999970793724"
"4288000","-1.3900000751018524","-1.3900000751018524","-1.3900000751018524"
"4352000","-1.6800000667572021","-1.6800000667572021","-1.6800000667572021"
"4416000","-1.9000000953674316","-1.9000000953674316","-1.9000000953674316"
"4480000","-1.8900001049041748","-1.8900001049041748","-1.8900001049041748"
"4544000","-1.3500000536441803","-1.3500000536441803","-1.3500000536441803"
"4608000","-1.090000033378601","-1.090000033378601","-1.090000033378601"
"4672000","-1.3100001811981201","-1.3100001811981201","-1.3100001811981201"
"4736000","-1.1799999475479126","-1.1799999475479126","-1.1799999475479126"
"4800000","-0.7700000405311584","-0.7700000405311584","-0.7700000405311584"
"4864000","-1.0600000023841858","-1.0600000023841858","-1.0600000023841858"
"4928000","-0.9499999284744263","-0.9499999284744263","-0.9499999284744263"
"4992000","-0.49000000953674316","-0.49000000953674316","-0.49000000953674316"
"5056000","-0.8800000548362732","-0.8800000548362732","-0.8800000548362732"
"5120000","-0.7199999690055847","-0.7199999690055847","-0.7199999690055847"
"5184000","-0.059999942779541016","-0.059999942779541016","-0.059999942779541016"
"5248000","-0.6699999570846558","-0.6699999570846558","-0.6699999570846558"
"5312000","-1.03000009059906","-1.03000009059906","-1.03000009059906"
"5376000","-0.3400000333786011","-0.3400000333786011","-0.3400000333786011"
"5440000","-0.5800000429153442","-0.5800000429153442","-0.5800000429153442"
"5504000","-1.3299998044967651","-1.3299998044967651","-1.3299998044967651"
"5568000","-1.119999885559082","-1.119999885559082","-1.119999885559082"
"5632000","-0.8899999856948853","-0.8899999856948853","-0.8899999856948853"
"5696000","-1.1200000047683716","-1.1200000047683716","-1.1200000047683716"
"5760000","-0.940000057220459","-0.940000057220459","-0.940000057220459"
"5824000","-1.159999966621399","-1.159999966621399","-1.159999966621399"
"5888000","-1.2100000381469727","-1.2100000381469727","-1.2100000381469727"
"5952000","-1.3899998664855957","-1.3899998664855957","-1.3899998664855957"
"6016000","-0.7200000882148743","-0.7200000882148743","-0.7200000882148743"
"6080000","-1.4300000667572021","-1.4300000667572021","-1.4300000667572021"
"6144000","-1.5299999713897705","-1.5299999713897705","-1.5299999713897705"
"6208000","-1.8700000047683716","-1.8700000047683716","-1.8700000047683716"
"6272000","-2.529999852180481","-2.529999852180481","-2.529999852180481"
"6336000","-2.200000047683716","-2.200000047683716","-2.200000047683716"
"6400000","-1.899999976158142","-1.899999976158142","-1.899999976158142"
"6464000","-1.8799999356269836","-1.8799999356269836","-1.8799999356269836"
"6528000","-1.35999995470047","-1.35999995470047","-1.35999995470047"
"6592000","-1.2100000381469727","-1.2100000381469727","-1.2100000381469727"
"6656000","-1.7499999403953552","-1.7499999403953552","-1.7499999403953552"
"6720000","-1.6399999856948853","-1.6399999856948853","-1.6399999856948853"
"6784000","-1.27999996393919","-1.27999996393919","-1.27999996393919"
