Step,coin3_cbamcausal - SW_ep_rew_total,coin3_cbamcausal - SW_ep_rew_total__MIN,coin3_cbamcausal - SW_ep_rew_total__MAX
64000,-3.63999974727631,-3.63999974727631,-3.63999974727631
128000,-3.44000034034252,-3.44000034034252,-3.44000034034252
192000,-4.63999968767166,-4.63999968767166,-4.63999968767166
256000,-2.84999996423721,-2.84999996423721,-2.84999996423721
320000,-3.34000015258789,-3.34000015258789,-3.34000015258789
384000,-2.27999979257584,-2.27999979257584,-2.27999979257584
448000,-1.75999999046326,-1.75999999046326,-1.75999999046326
512000,-3.1700000166893,-3.1700000166893,-3.1700000166893
576000,-2.29999995231628,-2.29999995231628,-2.29999995231628
640000,-1.4399995803833,-1.4399995803833,-1.4399995803833
704000,-4.01999950408936,-4.01999950408936,-4.01999950408936
768000,-2.28000044822693,-2.28000044822693,-2.28000044822693
832000,-2.51999974250793,-2.51999974250793,-2.51999974250793
896000,-2.70000004768372,-2.70000004768372,-2.70000004768372
960000,-0.700000286102295,-0.700000286102295,-0.700000286102295
1024000,-2.06000013276935,-2.06000013276935,-2.06000013276935
1088000,-1.40000009536743,-1.40000009536743,-1.40000009536743
1152000,-2.57999989576638,-2.57999989576638,-2.57999989576638
1216000,-1.53999972343445,-1.53999972343445,-1.53999972343445
1280000,-0.299999892711639,-0.299999892711639,-0.299999892711639
1344000,-2.04000020027161,-2.04000020027161,-2.04000020027161
1408000,-1.44000017642975,-1.44000017642975,-1.44000017642975
1472000,-0.140000343322754,-0.140000343322754,-0.140000343322754
1536000,-1.06999981403351,-1.06999981403351,-1.06999981403351
1600000,-1.74000024795532,-1.74000024795532,-1.74000024795532
1664000,-0.180000066757202,-0.180000066757202,-0.180000066757202
1728000,0.27999997138977,0.27999997138977,0.27999997138977
1792000,-1.9699996560812,-1.9699996560812,-1.9699996560812
1856000,0.160000085830688,0.160000085830688,0.160000085830688
1920000,0.619999885559082,0.619999885559082,0.619999885559082
1984000,0.349999904632568,0.349999904632568,0.349999904632568
2048000,-1.59000039100647,-1.59000039100647,-1.59000039100647
2112000,-0.0799996852874756,-0.0799996852874756,-0.0799996852874756
2176000,0.92000025510788,0.92000025510788,0.92000025510788
2240000,-1.04999995231628,-1.04999995231628,-1.04999995231628
2304000,-0.259999752044678,-0.259999752044678,-0.259999752044678
2368000,0.56000018119812,0.56000018119812,0.56000018119812
2432000,1.08999967575073,1.08999967575073,1.08999967575073
2496000,-0.539999961853027,-0.539999961853027,-0.539999961853027
2560000,0.140000343322754,0.140000343322754,0.140000343322754
2624000,-2.02000004053116,-2.02000004053116,-2.02000004053116
2688000,0.600000143051147,0.600000143051147,0.600000143051147
2752000,1.94000005722046,1.94000005722046,1.94000005722046
2816000,0.600000143051147,0.600000143051147,0.600000143051147
2880000,1.74000024795532,1.74000024795532,1.74000024795532
2944000,1.08000016212463,1.08000016212463,1.08000016212463
3008000,1.18000012636185,1.18000012636185,1.18000012636185
3072000,-0.0399999618530273,-0.0399999618530273,-0.0399999618530273
3136000,0.31000018119812,0.31000018119812,0.31000018119812
3200000,1.6399998664856,1.6399998664856,1.6399998664856
3264000,-0.0200002193450928,-0.0200002193450928,-0.0200002193450928
3328000,0.180000066757202,0.180000066757202,0.180000066757202
3392000,0.0800004005432129,0.0800004005432129,0.0800004005432129
3456000,-0.139999978244305,-0.139999978244305,-0.139999978244305
3520000,1.40999984741211,1.40999984741211,1.40999984741211
3584000,1.37999999523163,1.37999999523163,1.37999999523163
3648000,0.490000009536743,0.490000009536743,0.490000009536743
3712000,1.13999998569489,1.13999998569489,1.13999998569489
3776000,2.73999977111816,2.73999977111816,2.73999977111816
3840000,1.59999990463257,1.59999990463257,1.59999990463257
3904000,2.34999990463257,2.34999990463257,2.34999990463257
3968000,2.22000002861023,2.22000002861023,2.22000002861023
4032000,3.64999985694885,3.64999985694885,3.64999985694885
4096000,3.42000007629395,3.42000007629395,3.42000007629395
4160000,3.11999940872192,3.11999940872192,3.11999940872192
4224000,2.68000030517578,2.68000030517578,2.68000030517578
4288000,3.06000018119812,3.06000018119812,3.06000018119812
4352000,3.3199999332428,3.3199999332428,3.3199999332428
4416000,3.9399995803833,3.9399995803833,3.9399995803833
4480000,4.76000022888184,4.76000022888184,4.76000022888184
4544000,4.19999980926514,4.19999980926514,4.19999980926514
4608000,2.53999996185303,2.53999996185303,2.53999996185303
4672000,4.65999984741211,4.65999984741211,4.65999984741211
4736000,4.15999984741211,4.15999984741211,4.15999984741211
4800000,3.71999979019165,3.71999979019165,3.71999979019165
4864000,3.89000010490417,3.89000010490417,3.89000010490417
4928000,4.06000018119812,4.06000018119812,4.06000018119812
4992000,3.14000034332275,3.14000034332275,3.14000034332275
5056000,3.8400000333786,3.8400000333786,3.8400000333786
5120000,3.66000008583069,3.66000008583069,3.66000008583069
5184000,2.96000003814697,2.96000003814697,2.96000003814697
5248000,2.42000007629395,2.42000007629395,2.42000007629395
5312000,3.85000038146973,3.85000038146973,3.85000038146973
5376000,3.1800000667572,3.1800000667572,3.1800000667572
5440000,3.39999961853027,3.39999961853027,3.39999961853027
5504000,5.25999999046326,5.25999999046326,5.25999999046326
5568000,4.32000017166138,4.32000017166138,4.32000017166138
5632000,5.09000062942505,5.09000062942505,5.09000062942505
5696000,4.40000009536743,4.40000009536743,4.40000009536743
5760000,5.67000007629395,5.67000007629395,5.67000007629395
5824000,4.38000011444092,4.38000011444092,4.38000011444092
5888000,3.32000041007996,3.32000041007996,3.32000041007996
5952000,4.67999982833862,4.67999982833862,4.67999982833862
6016000,4.26000022888184,4.26000022888184,4.26000022888184
6080000,3.51000070571899,3.51000070571899,3.51000070571899
6144000,5.26999998092651,5.26999998092651,5.26999998092651
6208000,5.84000015258789,5.84000015258789,5.84000015258789
6272000,5.5,5.5,5.5
6336000,5,5,5
6400000,4.27999973297119,4.27999973297119,4.27999973297119
6464000,6.59999990463257,6.59999990463257,6.59999990463257
6528000,6.03999996185303,6.03999996185303,6.03999996185303
6592000,5.96000003814697,5.96000003814697,5.96000003814697
6656000,6.07999992370606,6.07999992370606,6.07999992370606
6720000,3.80000019073486,3.80000019073486,3.80000019073486
6784000,5.07999992370606,5.07999992370606,5.07999992370606
6848000,6.42000007629395,6.42000007629395,6.42000007629395
6912000,5.96000051498413,5.96000051498413,5.96000051498413
6976000,5.55999994277954,5.55999994277954,5.55999994277954
7040000,6.55999946594238,6.55999946594238,6.55999946594238
7104000,5.77999973297119,5.77999973297119,5.77999973297119
7168000,5.05999994277954,5.05999994277954,5.05999994277954
7232000,6.10000038146973,6.10000038146973,6.10000038146973
7296000,7.00000047683716,7.00000047683716,7.00000047683716
7360000,7.51999950408936,7.51999950408936,7.51999950408936
7424000,5.97999954223633,5.97999954223633,5.97999954223633
7488000,7.26000022888184,7.26000022888184,7.26000022888184
7552000,5.29999971389771,5.29999971389771,5.29999971389771
7616000,6.48000001907349,6.48000001907349,6.48000001907349
7680000,7.29999971389771,7.29999971389771,7.29999971389771
7744000,6.53999996185303,6.53999996185303,6.53999996185303
7808000,5.00000047683716,5.00000047683716,5.00000047683716
7872000,7.88000011444092,7.88000011444092,7.88000011444092
7936000,5.59999990463257,5.59999990463257,5.59999990463257
8000000,6.69999980926514,6.69999980926514,6.69999980926514
8064000,5.64000034332275,5.64000034332275,5.64000034332275
8128000,6.54999971389771,6.54999971389771,6.54999971389771
8192000,8.60000038146973,8.60000038146973,8.60000038146973
8256000,9.12000036239624,9.12000036239624,9.12000036239624
8320000,7.78000020980835,7.78000020980835,7.78000020980835
8384000,8.10000038146973,8.10000038146973,8.10000038146973
8448000,6.88000011444092,6.88000011444092,6.88000011444092
8512000,7.88000011444092,7.88000011444092,7.88000011444092
8576000,6.64000034332275,6.64000034332275,6.64000034332275
8640000,8,8,8
8704000,7.40000009536743,7.40000009536743,7.40000009536743
8768000,6.62000036239624,6.62000036239624,6.62000036239624
8832000,7.65999984741211,7.65999984741211,7.65999984741211
8896000,7.50000047683716,7.50000047683716,7.50000047683716
8960000,6.74000024795532,6.74000024795532,6.74000024795532
9024000,6.46000003814697,6.46000003814697,6.46000003814697
9088000,7.30000019073486,7.30000019073486,7.30000019073486
9152000,6.96000051498413,6.96000051498413,6.96000051498413
9216000,7.88000011444092,7.88000011444092,7.88000011444092
9280000,7.03999996185303,7.03999996185303,7.03999996185303
9344000,9.8600001335144,9.8600001335144,9.8600001335144
9408000,7.88000011444092,7.88000011444092,7.88000011444092
9472000,8.46000003814697,8.46000003814697,8.46000003814697
9536000,7.82000017166138,7.82000017166138,7.82000017166138
9600000,7.32000017166138,7.32000017166138,7.32000017166138
9664000,7.3600001335144,7.3600001335144,7.3600001335144
9728000,8.50000023841858,8.50000023841858,8.50000023841858
9792000,8.08000040054321,8.08000040054321,8.08000040054321
9856000,8.76000022888184,8.76000022888184,8.76000022888184
9920000,6.69999980926514,6.69999980926514,6.69999980926514
9984000,7.6399998664856,7.6399998664856,7.6399998664856
10048000,8.40000033378601,8.40000033378601,8.40000033378601
10112000,8.10000038146973,8.10000038146973,8.10000038146973
10176000,10.0799999237061,10.0799999237061,10.0799999237061
10240000,7.24000024795532,7.24000024795532,7.24000024795532
10304000,7.81999969482422,7.81999969482422,7.81999969482422
