"Step","lbf15_cbamcausal - SW_ep_rew_total","lbf15_cbamcausal - SW_ep_rew_total__MIN","lbf15_cbamcausal - SW_ep_rew_total__MAX"
"64000","3.3700000047683716","3.3700000047683716","3.3700000047683716"
"128000","4.340000033378601","4.340000033378601","4.340000033378601"
"192000","3.720000147819519","3.720000147819519","3.720000147819519"
"256000","3.8600000143051147","3.8600000143051147","3.8600000143051147"
"320000","3.730000138282776","3.730000138282776","3.730000138282776"
"384000","3.0100000500679016","3.0100000500679016","3.0100000500679016"
"448000","3.730000138282776","3.730000138282776","3.730000138282776"
"512000","3.4600000381469727","3.4600000381469727","3.4600000381469727"
"576000","4.2799999713897705","4.2799999713897705","4.2799999713897705"
"640000","3.759999930858612","3.759999930858612","3.759999930858612"
"704000","3.1800001859664917","3.1800001859664917","3.1800001859664917"
"768000","3.3600000143051147","3.3600000143051147","3.3600000143051147"
"832000","3.5099998712539673","3.5099998712539673","3.5099998712539673"
"896000","3.399999976158142","3.399999976158142","3.399999976158142"
"960000","2.6399999856948853","2.6399999856948853","2.6399999856948853"
"1024000","5.96999979019165","5.96999979019165","5.96999979019165"
"1088000","1.7499999403953552","1.7499999403953552","1.7499999403953552"
"1152000","2.950000047683716","2.950000047683716","2.950000047683716"
"1216000","4.4100000858306885","4.4100000858306885","4.4100000858306885"
"1280000","2.449999988079071","2.449999988079071","2.449999988079071"
"1344000","2.700000047683716","2.700000047683716","2.700000047683716"
"1408000","4.379999995231628","4.379999995231628","4.379999995231628"
"1472000","2.3700000047683716","2.3700000047683716","2.3700000047683716"
"1536000","2.6100000739097595","2.6100000739097595","2.6100000739097595"
"1600000","3.9299999475479126","3.9299999475479126","3.9299999475479126"
"1664000","2.8100000619888306","2.8100000619888306","2.8100000619888306"
"1728000","3.1700000166893005","3.1700000166893005","3.1700000166893005"
"1792000","1.2999999821186066","1.2999999821186066","1.2999999821186066"
"1856000","3.3899999856948853","3.3899999856948853","3.3899999856948853"
"1920000","4.869999885559082","4.869999885559082","4.869999885559082"
"1984000","6.0299999713897705","6.0299999713897705","6.0299999713897705"
"2048000","3.4800000190734863","3.4800000190734863","3.4800000190734863"
"2112000","2.8999999165534973","2.8999999165534973","2.8999999165534973"
"2176000","4.539999961853027","4.539999961853027","4.539999961853027"
"2240000","3.5000001192092896","3.5000001192092896","3.5000001192092896"
"2304000","2.2299998998641968","2.2299998998641968","2.2299998998641968"
"2368000","3.96999990940094","3.96999990940094","3.96999990940094"
"2432000","5.959999918937683","5.959999918937683","5.959999918937683"
"2496000","6.319999992847443","6.319999992847443","6.319999992847443"
