Step,coin4_cbamcausal - 0/cf_reward,coin4_cbamcausal - 0/cf_reward__MIN,coin4_cbamcausal - 0/cf_reward__MAX
64,4.0076258676569321,3.6361354588292363,3.6674451638957124
128,0.5906335729299492,0.5626488305413805,0.6252604785211056
192,0.8610763931437537,0.8578760047829438,1.3025815579340405
256,1.1233784383393648,0.7667250615159796,1.1290426783921141
320,0.8900087710552591,0.5578274141033988,0.5668652310287466
384,0.3878094883307778,0.8067344699090684,0.4049140023229010
448,0.5217896123074526,0.5135545463976521,0.1178588627384528
512,1.3925443591231135,1.4389545758693147,1.1358946574649120
576,0.5112075763863264,0.7612220282856725,0.5172294481002497
640,0.2574345526013202,0.6487987786328224,0.6367420201502101
704,1.0734104459198641,1.0573546555667654,1.0307360618391059
768,1.0890129324032964,1.4646240373437283,1.4731946459045042
832,1.4072030291873419,1.4016040513674697,0.9851512521960790
896,1.5335631612951104,1.4951430782887649,1.8699429083711538
960,1.3177526653521565,1.7719058999162209,1.8355950100010787
1024,2.0533097915867193,1.9876912635550306,2.0297829950322819
1088,0.5077373764299481,0.8868732422813923,0.8875279861187715
1152,1.6607147453496389,1.7298606710118198,1.6743153229803167
1216,2.2976815562908506,2.3077551345125764,2.3034621694176050
1280,1.6008526554327633,1.1523345967731518,1.6745842317601496
1344,0.7861392711379088,0.7969574103979313,1.1888439841160694
1408,0.9835337375764615,1.0438754055337540,1.0652435412208157
1472,0.8518542979578639,0.4932996534810257,0.4588494315277514
1536,2.7572642752432039,2.8397993976724587,2.3285040716246268
1600,1.8891460310174839,1.9046640712634260,1.6216073532627620
1664,0.7958743376212376,0.3784753131334405,0.8642120996595932
1728,1.2612874077786935,1.2737883312450518,1.3158596538580702
1792,0.9225006453391034,1.2500862919719353,1.2251085406003650
1856,1.8631527248669781,2.3057903687517936,2.2671762097406791
1920,2.4063245253811196,2.3452764483025939,2.4314594212425744
1984,2.4248696984518601,2.4209567373463643,1.9522682442929411
2048,2.7251411280304261,2.6535966732805312,2.7103717266614460
2112,2.5425246776846810,2.7735353667260654,2.5321390244045334
2176,3.3302832263518369,2.9860185425073120,3.3294204064361739
2240,3.0904414166008651,3.0974076755444946,2.5732001026304854
2304,1.9212949874738632,1.9692263579677531,1.5484192347123631
2368,2.1788402485097196,1.8705223352551572,2.2384798856490717
2432,2.2078889288518311,2.5003743764061213,2.2118385986458042
2496,2.0062149701788168,2.3517016390541379,2.3459168046765848
2560,2.7916981609260088,3.0882504272843057,2.7251240498071518
2624,2.4449609194625861,2.4477485404151498,2.7100146769116376
2688,2.5575565808361187,2.9644714800198151,2.5017395462253891
2752,2.3115591210494824,2.6025658837649228,2.2847958245420297
2816,2.0662879946606583,2.5426162198569737,2.5267238560640632
2880,2.9899098726305864,3.0106707082119311,3.0001173475578153
2944,2.1407371607861778,2.1398830851035089,2.1400496451358535
3008,3.0696188115212646,3.0597071290615698,3.0388213444998962
3072,2.0898544257614855,2.5698543510609495,2.0880688811935868
3136,3.0517681583348217,3.0801528098783097,3.1118759636155682
3200,2.5306547216448161,2.5257409302611897,2.5282105744630985
3264,3.7694279812319347,3.8001070823515599,3.3809450619741801
3328,3.3807198717235996,3.0320767029620503,3.3716922524718327
3392,2.9858333794354026,3.0666982589159706,2.6727577735548276
3456,3.4038474295489278,3.6544351133395359,3.6746187677598705
3520,3.0570154101065588,3.2751167749922918,3.2735575562135653
3584,3.4829014917063401,3.4825427585350228,3.4820616524520354
3648,3.1233850402353154,3.1526772320783953,2.7860829628946946
3712,3.8445820441812453,3.4600085505561986,3.4190080644639771
3776,3.0923146916920232,2.6490505251565177,3.1025743542592039
3840,2.7204047198514973,3.1754485783732416,2.7127692062344746
3904,2.9566705494045440,3.3299616787740365,2.9531854594423552
3968,3.2894662942151545,3.2690128524239581,3.2237967646976262
4032,3.0630892447461280,2.5415289736242368,2.5504560783434598
4096,2.1968589293524214,2.6376734724453113,2.6177231926292133
4160,3.5809466464861059,3.5708717984729801,3.5820364704729841
4224,2.9983298872173960,2.6211572292579755,2.9924649126815179
4288,2.4993224495075350,2.8806440759068606,2.5077340147951843
4352,2.6813870469493368,3.1928684132017144,2.8213938595030656
4416,3.6276436942254637,3.6231079879978236,3.6329578344631925
4480,4.0899948943092532,4.0918285247329980,4.0892348936956280
4544,3.8072729198807358,3.8240243384603736,4.1646155913480527
4608,4.1656653786855031,3.7417375627236349,3.7615649774456839
4672,3.8748666656989239,3.8705889906215649,3.8862088623427740
4736,3.6439373268722566,4.0194840929936690,3.6564096839855411
4800,4.1314264722206149,4.1069565355665656,3.8113433770840714
4864,2.2229642421206943,2.2280923509271036,2.2238664587238168
4928,2.4388740606325121,2.4599735929638191,2.4915308080733540
4992,2.3904613147821712,2.4267883697749530,2.4840754826391596
5056,5.3482211326640483,5.3505052981212096,4.9948637494112207
5120,1.6210329804629218,2.0277438053864296,2.0026510063282434
5184,0.3794834245254623,0.6564409608523296,0.3680296706007079
5248,2.4682427354040888,2.1034579897918757,2.0792810405443944
5312,4.4177854193654360,4.3647223587700132,4.8107287316302418
5376,2.7917484179428147,2.4260767642191121,2.7239274667775306
5440,5.5369567616713020,5.9307287275934897,5.9352696433189811
5504,3.2952370254580368,3.2864497490504658,3.3411126908020727
5568,1.5402294203669493,1.1713970845395667,1.5214427621451576
5632,4.3549430114593601,4.0425545466119504,4.0275741475044438
5696,3.4200239096979432,3.7673107348158252,3.4407566986785674
5760,5.6080011137288910,5.5349995960131766,5.4998978724981553
5824,3.0310279635330701,3.0226822674357083,2.6376287366312110
5888,3.5346646831768926,3.5239869541639561,3.1212981059356553
5952,3.0492871571648541,3.1315554451309033,2.6632845230220026
6016,2.9696212178099355,2.5178191599247892,2.8541564280158060
6080,3.4674161055040944,2.9353750340653009,3.0052312840720963
6144,2.6930756771392077,3.1316228976368055,3.1714241880530545
6208,2.9428929857714206,3.2543595722286769,2.9299534482186749
6272,2.8683366251728142,2.5681040777722983,2.5571868431278895
6336,2.6357848598301157,2.6280923848081490,2.6386191447636334
6400,3.5921287449390098,3.3117926740885779,3.2362508031288058
6464,3.2903482023967809,3.2956342889456249,3.2869006216012031
6528,3.2110616158390539,3.2082887012507668,3.6556736405699763
6592,2.3632137037105148,2.3416971520304282,2.3524158059451517
6656,3.4399480222090140,3.4419718345929700,3.7836956415863217
6720,4.0218667287446994,3.9956187663385405,3.7074451520099601
6784,3.1129461867095225,3.0857125786974033,3.3911589682063674
6848,3.9004840148847046,3.5014060209045819,3.4997158933136157
6912,3.0669929474652413,3.1237757265201420,3.5628891589289293
6976,3.1266361505890914,3.4700731731351939,3.4772227044528763
7040,3.5245047774929072,3.4974011366489686,3.0633383240168466
7104,2.8689859872399186,2.8150831737242750,3.2623510486439473
7168,3.6898071868423590,3.2494590687480196,3.6903635968122153
7232,3.5027227650033410,3.1705468339224132,3.1766785632000230
7296,3.5422880764348550,3.1344480007956577,3.1116471310083575
7360,3.4747580298813476,3.4725693731259346,3.0479931310890844
7424,3.0335540847701590,3.4950617169390461,3.4949416794893198
7488,3.0399341315721875,3.4309241124874053,3.4362508297509744
7552,3.2663347072241002,2.9665004019750598,2.9525786018212967
7616,3.4378742790602792,3.0736243546767819,2.9081974461834652
7680,3.0131892239809801,3.0520312467852651,3.0610629742763047
7744,3.6341323648054180,3.3452878887762210,3.3575368571309996
7808,3.1417372249409969,3.5585713439496778,3.5556816565821490
7872,3.1394067229989147,3.5000998986627434,3.4993531801885229
7936,3.3627295154021870,3.6574632856626121,3.3491405962673682
8000,3.2231607393538906,3.5315034928147226,3.5552263816902352
8064,3.4642972408835067,3.0628478686004090,3.0579208964463680
8128,3.0252907726194906,3.3205672073855457,2.9999173024232002
8192,3.2305465028858795,3.6076619134970853,3.2272663597566553
8256,3.2913492245718792,3.6835439193769672,3.6799278665774997
8320,3.0813949018374140,3.0845640119390643,3.0790611517557638
8384,3.4825248556268535,3.0343132974070040,3.5150453566595807
8448,3.5216887802040939,3.0870916597741793,3.5038734408428489
8512,3.5991420601320123,3.5369840673758906,3.5665167544665195
8576,3.1413659283635518,3.5348929873564465,3.5784019994223368
8640,3.0994915011475284,3.0991597363176875,3.5180299480305610
8704,3.7149651665471959,3.6809644800850219,3.2982607611333696
8768,3.5053637090950462,3.5630347544865373,3.0968338905081332
8832,3.3556108325484297,3.3758884872449544,3.3337418679977397
8896,3.3529160144864045,3.3943947409567832,3.1025118067337352
