Step,coin3_cbambaseline - SW_ep_rew_total,coin3_cbambaseline - SW_ep_rew_total__MIN,coin3_cbambaseline - SW_ep_rew_total__MAX
64000,-2.740000009536743,-2.740000009536743,-2.740000009536743
128000,-3.4099998474121094,-3.4099998474121094,-3.4099998474121094
192000,-3.8600000739097595,-3.8600000739097595,-3.8600000739097595
256000,-1.2100000381469727,-1.2100000381469727,-1.2100000381469727
320000,-2.390000104904175,-2.390000104904175,-2.390000104904175
384000,-3.929999887943268,-3.929999887943268,-3.929999887943268
448000,-3.1600001454353333,-3.1600001454353333,-3.1600001454353333
512000,-2.7100000381469727,-2.7100000381469727,-2.7100000381469727
576000,-1.8300000429153442,-1.8300000429153442,-1.8300000429153442
640000,-2.81999970972538,-2.81999970972538,-2.81999970972538
704000,-3.450000524520874,-3.450000524520874,-3.450000524520874
768000,-2.4599998593330383,-2.4599998593330383,-2.4599998593330383
832000,-3.7900002002716064,-3.7900002002716064,-3.7900002002716064
896000,-1.440000295639038,-1.440000295639038,-1.440000295639038
960000,-2.1100001335144043,-2.1100001335144043,-2.1100001335144043
1024000,-2.7200000286102295,-2.7200000286102295,-2.7200000286102295
1088000,-3.21999990940094,-3.21999990940094,-3.21999990940094
1152000,-2.4800000563263893,-2.4800000563263893,-2.4800000563263893
1216000,-2.9700000286102295,-2.9700000286102295,-2.9700000286102295
1280000,-3.9799999594688416,-3.9799999594688416,-3.9799999594688416
1344000,-3.3199999779462814,-3.3199999779462814,-3.3199999779462814
1408000,-2.2499998807907104,-2.2499998807907104,-2.2499998807907104
1472000,-3.2000001668930054,-3.2000001668930054,-3.2000001668930054
1536000,-4.560000061988831,-4.560000061988831,-4.560000061988831
1600000,-4.749999761581421,-4.749999761581421,-4.749999761581421
1664000,-2.5899996757507324,-2.5899996757507324,-2.5899996757507324
1728000,-3.7899999618530273,-3.7899999618530273,-3.7899999618530273
1792000,-2.859999895095825,-2.859999895095825,-2.859999895095825
1856000,-3.0100001990795135,-3.0100001990795135,-3.0100001990795135
1920000,-3.70999975502491,-3.70999975502491,-3.70999975502491
1984000,-4.359999895095825,-4.359999895095825,-4.359999895095825
2048000,-3.4800000190734863,-3.4800000190734863,-3.4800000190734863
2112000,-2.440000057220459,-2.440000057220459,-2.440000057220459
2176000,-3.440000057220459,-3.440000057220459,-3.440000057220459
2240000,-1.4999999403953552,-1.4999999403953552,-1.4999999403953552
2304000,-2.6999999284744263,-2.6999999284744263,-2.6999999284744263
2368000,-3.579999804496765,-3.579999804496765,-3.579999804496765
2432000,-4.620000004768372,-4.620000004768372,-4.620000004768372
2496000,-3.9500001668930054,-3.9500001668930054,-3.9500001668930054
2560000,-2.7000001668930054,-2.7000001668930054,-2.7000001668930054
2624000,-2.109999895095825,-2.109999895095825,-2.109999895095825
2688000,-1.740000307559967,-1.740000307559967,-1.740000307559967
2752000,-1.2599998712539673,-1.2599998712539673,-1.2599998712539673
2816000,-0.5400004386901855,-0.5400004386901855,-0.5400004386901855
2880000,-3.9200001657009125,-3.9200001657009125,-3.9200001657009125
2944000,-2.43999981880188,-2.43999981880188,-2.43999981880188
3008000,-2.9799998998641968,-2.9799998998641968,-2.9799998998641968
3072000,-2.81000018119812,-2.81000018119812,-2.81000018119812
3136000,-2.6299999952316284,-2.6299999952316284,-2.6299999952316284
3200000,-2.859999865293503,-2.859999865293503,-2.859999865293503
3264000,-2.73000031709671,-2.73000031709671,-2.73000031709671
3328000,-2.75,-2.75,-2.75
3392000,-4.569999694824219,-4.569999694824219,-4.569999694824219
3456000,-1.970000147819519,-1.970000147819519,-1.970000147819519
3520000,-2.4200000762939453,-2.4200000762939453,-2.4200000762939453
3584000,-3.6100001335144043,-3.6100001335144043,-3.6100001335144043
3648000,-3.8800001442432404,-3.8800001442432404,-3.8800001442432404
3712000,-1.1599999070167542,-1.1599999070167542,-1.1599999070167542
3776000,-1.8899998664855957,-1.8899998664855957,-1.8899998664855957
3840000,-2.059999980032444,-2.059999980032444,-2.059999980032444
3904000,-3.7200000286102295,-3.7200000286102295,-3.7200000286102295
3968000,-1.71999990940094,-1.71999990940094,-1.71999990940094
4032000,-1.3600000143051147,-1.3600000143051147,-1.3600000143051147
4096000,-2.2799999713897705,-2.2799999713897705,-2.2799999713897705
4160000,-3.1000002026557922,-3.1000002026557922,-3.1000002026557922
4224000,-2.2799999117851257,-2.2799999117851257,-2.2799999117851257
4288000,-2.6899999380111694,-2.6899999380111694,-2.6899999380111694
4352000,-2.0200000405311584,-2.0200000405311584,-2.0200000405311584
4416000,-4.380000129342079,-4.380000129342079,-4.380000129342079
4480000,-2.5200002193450928,-2.5200002193450928,-2.5200002193450928
4544000,-3.799999862909317,-3.799999862909317,-3.799999862909317
4608000,-3.0899999141693115,-3.0899999141693115,-3.0899999141693115
4672000,-2.21999990940094,-2.21999990940094,-2.21999990940094
4736000,-3.239999771118164,-3.239999771118164,-3.239999771118164
4800000,-2.5200000405311584,-2.5200000405311584,-2.5200000405311584
4864000,-3.5999999046325684,-3.5999999046325684,-3.5999999046325684
4928000,-3.679999887943268,-3.679999887943268,-3.679999887943268
4992000,-1.6800003051757812,-1.6800003051757812,-1.6800003051757812
5056000,-3.559999942779541,-3.559999942779541,-3.559999942779541
5120000,-2.960000157356262,-2.960000157356262,-2.960000157356262
5184000,-4.179999891668558,-4.179999891668558,-4.179999891668558
5248000,-2.380000114440918,-2.380000114440918,-2.380000114440918
5312000,-5.159999914467335,-5.159999914467335,-5.159999914467335
5376000,-2.580000013113022,-2.580000013113022,-2.580000013113022
5440000,-3.6599997468292713,-3.6599997468292713,-3.6599997468292713
5504000,-1.550000011920929,-1.550000011920929,-1.550000011920929
5568000,-4.489999890327454,-4.489999890327454,-4.489999890327454
5632000,-1.9200000166893005,-1.9200000166893005,-1.9200000166893005
5696000,-3.200000047683716,-3.200000047683716,-3.200000047683716
5760000,-2.779999852180481,-2.779999852180481,-2.779999852180481
5824000,-2.810000091791153,-2.810000091791153,-2.810000091791153
5888000,-3.2800001055002213,-3.2800001055002213,-3.2800001055002213
5952000,-2.5199999809265137,-2.5199999809265137,-2.5199999809265137
6016000,-0.8199999332427979,-0.8199999332427979,-0.8199999332427979
6080000,-2.0600000619888306,-2.0600000619888306,-2.0600000619888306
6144000,-2.6100001335144043,-2.6100001335144043,-2.6100001335144043
6208000,-3.7499998658895493,-3.7499998658895493,-3.7499998658895493
6272000,-2.6600000858306885,-2.6600000858306885,-2.6600000858306885
6336000,-3.099999785423279,-3.099999785423279,-3.099999785423279
6400000,-3.0000001192092896,-3.0000001192092896,-3.0000001192092896
6464000,-4.319999942556024,-4.319999942556024,-4.319999942556024
6528000,-2.8800002336502075,-2.8800002336502075,-2.8800002336502075
6592000,-2.280000016093254,-2.280000016093254,-2.280000016093254
6656000,-2.399999976158142,-2.399999976158142,-2.399999976158142
6720000,-1.739999771118164,-1.739999771118164,-1.739999771118164
6784000,-2.1000001430511475,-2.1000001430511475,-2.1000001430511475
6848000,-2.7599998712539673,-2.7599998712539673,-2.7599998712539673
6912000,-0.9999998807907104,-0.9999998807907104,-0.9999998807907104
6976000,-1.959999680519104,-1.959999680519104,-1.959999680519104
7040000,-1.7199999690055847,-1.7199999690055847,-1.7199999690055847
7104000,-2.9200000762939453,-2.9200000762939453,-2.9200000762939453
7168000,-2.3000000715255737,-2.3000000715255737,-2.3000000715255737
7232000,-3.439999669790268,-3.439999669790268,-3.439999669790268
7296000,-2.6699999570846558,-2.6699999570846558,-2.6699999570846558
7360000,-2.1600000858306885,-2.1600000858306885,-2.1600000858306885
7424000,-3.380000054836273,-3.380000054836273,-3.380000054836273
7488000,-1.46999990940094,-1.46999990940094,-1.46999990940094
7552000,-2.3599997758865356,-2.3599997758865356,-2.3599997758865356
7616000,-3.43999981880188,-3.43999981880188,-3.43999981880188
7680000,-3.729999840259552,-3.729999840259552,-3.729999840259552
7744000,-3.3600001335144043,-3.3600001335144043,-3.3600001335144043
7808000,-1.760000079870224,-1.760000079870224,-1.760000079870224
7872000,-1.9999998211860657,-1.9999998211860657,-1.9999998211860657
7936000,-4.059999704360962,-4.059999704360962,-4.059999704360962
8000000,-2.799999952316284,-2.799999952316284,-2.799999952316284
8064000,-3.600000023841858,-3.600000023841858,-3.600000023841858
8128000,-2.18999981880188,-2.18999981880188,-2.18999981880188
8192000,-3.4099998772144318,-3.4099998772144318,-3.4099998772144318
8256000,-3.8599998354911804,-3.8599998354911804,-3.8599998354911804
8320000,-1.6100001335144043,-1.6100001335144043,-1.6100001335144043
8384000,-1.5399998426437378,-1.5399998426437378,-1.5399998426437378
8448000,-3.1800001859664917,-3.1800001859664917,-3.1800001859664917
8512000,-3.0799999237060547,-3.0799999237060547,-3.0799999237060547
8576000,-1.9400001764297485,-1.9400001764297485,-1.9400001764297485
8640000,-2.9900001287460327,-2.9900001287460327,-2.9900001287460327
8704000,-0.9399998188018799,-0.9399998188018799,-0.9399998188018799
8768000,-4.019999861717224,-4.019999861717224,-4.019999861717224
8832000,-3.2000001072883606,-3.2000001072883606,-3.2000001072883606
8896000,-2.669999897480011,-2.669999897480011,-2.669999897480011
8960000,-3.420000061392784,-3.420000061392784,-3.420000061392784
9024000,-4.900000214576721,-4.900000214576721,-4.900000214576721
9088000,-3.820000097155571,-3.820000097155571,-3.820000097155571
9152000,-2.020000249147415,-2.020000249147415,-2.020000249147415
9216000,-2.5600000619888306,-2.5600000619888306,-2.5600000619888306
9280000,-1.8999998569488525,-1.8999998569488525,-1.8999998569488525
9344000,-1.5600000619888306,-1.5600000619888306,-1.5600000619888306
9408000,-3.419999837875366,-3.419999837875366,-3.419999837875366
9472000,-2.200000047683716,-2.200000047683716,-2.200000047683716
9536000,-4.169999897480011,-4.169999897480011,-4.169999897480011
9600000,-4.580000102519989,-4.580000102519989,-4.580000102519989
9664000,-2.320000171661377,-2.320000171661377,-2.320000171661377
9728000,-1.4000000953674316,-1.4000000953674316,-1.4000000953674316
9792000,-2.7999998033046722,-2.7999998033046722,-2.7999998033046722
9856000,-2.949999749660492,-2.949999749660492,-2.949999749660492
9920000,-3.3999998569488525,-3.3999998569488525,-3.3999998569488525
9984000,-2.2599998712539673,-2.2599998712539673,-2.2599998712539673
10048000,-4.380000114440918,-4.380000114440918,-4.380000114440918
10112000,-1.9799998998641968,-1.9799998998641968,-1.9799998998641968
10176000,-2.630000129342079,-2.630000129342079,-2.630000129342079
10240000,-2.9999998807907104,-2.9999998807907104,-2.9999998807907104
10304000,-2.619999885559082,-2.619999885559082,-2.619999885559082
10368000,-2.9199999570846558,-2.9199999570846558,-2.9199999570846558
10432000,-1.9800000190734863,-1.9800000190734863,-1.9800000190734863
10496000,-2.8000001907348633,-2.8000001907348633,-2.8000001907348633
10560000,-3.5700000524520874,-3.5700000524520874,-3.5700000524520874
10624000,-2.8000000417232513,-2.8000000417232513,-2.8000000417232513
10688000,-3.129999876022339,-3.129999876022339,-3.129999876022339
10752000,-3.0700002312660217,-3.0700002312660217,-3.0700002312660217
10816000,-2.1399998664855957,-2.1399998664855957,-2.1399998664855957
10880000,-3.7700001001358032,-3.7700001001358032,-3.7700001001358032
10944000,-1.100000023841858,-1.100000023841858,-1.100000023841858
11008000,-1.3799998760223389,-1.3799998760223389,-1.3799998760223389
11072000,-2.6399999856948853,-2.6399999856948853,-2.6399999856948853
11136000,-3.509999990463257,-3.509999990463257,-3.509999990463257
11200000,-1.8899998664855957,-1.8899998664855957,-1.8899998664855957
11264000,-2.700000062584877,-2.700000062584877,-2.700000062584877
11328000,-3.900000035762787,-3.900000035762787,-3.900000035762787
11392000,-1.8400001525878906,-1.8400001525878906,-1.8400001525878906
11456000,-2.980000227689743,-2.980000227689743,-2.980000227689743
11520000,-2.8099997639656067,-2.8099997639656067,-2.8099997639656067
11584000,-3.9799998700618744,-3.9799998700618744,-3.9799998700618744
11648000,-3.159999966621399,-3.159999966621399,-3.159999966621399
11712000,-1.5899999141693115,-1.5899999141693115,-1.5899999141693115
11776000,-3.3199999928474426,-3.3199999928474426,-3.3199999928474426
11840000,-4.720000073313713,-4.720000073313713,-4.720000073313713
11904000,-2.5200001150369644,-2.5200001150369644,-2.5200001150369644
11968000,-2.920000195503235,-2.920000195503235,-2.920000195503235
12032000,-3.070000112056732,-3.070000112056732,-3.070000112056732
12096000,-2.1399998664855957,-2.1399998664855957,-2.1399998664855957
12160000,-3.0399999618530273,-3.0399999618530273,-3.0399999618530273
12224000,-3.929999828338623,-3.929999828338623,-3.929999828338623
12288000,-2.5400002002716064,-2.5400002002716064,-2.5400002002716064
12352000,-2.7599998712539673,-2.7599998712539673,-2.7599998712539673
12416000,-4.510000020265579,-4.510000020265579,-4.510000020265579
12480000,-4.139999747276306,-4.139999747276306,-4.139999747276306
12544000,-3.4799997806549072,-3.4799997806549072,-3.4799997806549072
12608000,-3.840000331401825,-3.840000331401825,-3.840000331401825
12672000,-3.280000329017639,-3.280000329017639,-3.280000329017639
12736000,-1.680000126361847,-1.680000126361847,-1.680000126361847
12800000,-3.939999997615814,-3.939999997615814,-3.939999997615814
12864000,-2.240000009536743,-2.240000009536743,-2.240000009536743
12928000,-5.07999986410141,-5.07999986410141,-5.07999986410141
12992000,-2.740000009536743,-2.740000009536743,-2.740000009536743
13056000,-3.920000195503235,-3.920000195503235,-3.920000195503235
13120000,-1.749999761581421,-1.749999761581421,-1.749999761581421
13184000,-2.3999999314546585,-2.3999999314546585,-2.3999999314546585
13248000,-3.5999999046325684,-3.5999999046325684,-3.5999999046325684
13312000,-1.809999942779541,-1.809999942779541,-1.809999942779541
13376000,-2.7400001287460327,-2.7400001287460327,-2.7400001287460327
13440000,-0.7499998807907104,-0.7499998807907104,-0.7499998807907104
13504000,-2.510000228881836,-2.510000228881836,-2.510000228881836
13568000,-4.169999957084656,-4.169999957084656,-4.169999957084656
13632000,-2.4999998807907104,-2.4999998807907104,-2.4999998807907104
13696000,-3.850000262260437,-3.850000262260437,-3.850000262260437
13760000,-2.56000018119812,-2.56000018119812,-2.56000018119812
13824000,-1.8799998760223389,-1.8799998760223389,-1.8799998760223389
13888000,-3.3799996376037598,-3.3799996376037598,-3.3799996376037598
13952000,-2.7700001001358032,-2.7700001001358032,-2.7700001001358032
14016000,-3.9800002574920654,-3.9800002574920654,-3.9800002574920654
14080000,-3.540000230073929,-3.540000230073929,-3.540000230073929
14144000,-2.7399998903274536,-2.7399998903274536,-2.7399998903274536
14208000,-5.339999556541443,-5.339999556541443,-5.339999556541443
14272000,-3.619999885559082,-3.619999885559082,-3.619999885559082
14336000,-2.049999713897705,-2.049999713897705,-2.049999713897705
14400000,-2.610000252723694,-2.610000252723694,-2.610000252723694
14464000,-2.140000104904175,-2.140000104904175,-2.140000104904175
14528000,-4.3500001430511475,-4.3500001430511475,-4.3500001430511475
14592000,-4.399999916553497,-4.399999916553497,-4.399999916553497
