Step,coin3_cbambaseline - SW_ep_rew_total,coin3_cbambaseline - SW_ep_rew_total__MIN,coin3_cbambaseline - SW_ep_rew_total__MAX
64000,-3.4000000059604645,-3.4000000059604645,-3.4000000059604645
128000,-3.8499999046325684,-3.8499999046325684,-3.8499999046325684
192000,-2.8700000792741776,-2.8700000792741776,-2.8700000792741776
256000,-2.580000013113022,-2.580000013113022,-2.580000013113022
320000,-3.5599999725818634,-3.5599999725818634,-3.5599999725818634
384000,-2.790000081062317,-2.790000081062317,-2.790000081062317
448000,-3.3799996972084045,-3.3799996972084045,-3.3799996972084045
512000,-2.619999885559082,-2.619999885559082,-2.619999885559082
576000,-2.3400001525878906,-2.3400001525878906,-2.3400001525878906
640000,-4.599999964237213,-4.599999964237213,-4.599999964237213
704000,-1.2400000095367432,-1.2400000095367432,-1.2400000095367432
768000,-2.470000147819519,-2.470000147819519,-2.470000147819519
832000,-0.029999971389770508,-0.029999971389770508,-0.029999971389770508
896000,-1.4199999570846558,-1.4199999570846558,-1.4199999570846558
960000,-2.2600001096725464,-2.2600001096725464,-2.2600001096725464
1024000,-2.8000002801418304,-2.8000002801418304,-2.8000002801418304
1088000,-2.400000035762787,-2.400000035762787,-2.400000035762787
1152000,-3.1399999856948853,-3.1399999856948853,-3.1399999856948853
1216000,-1.1999996900558472,-1.1999996900558472,-1.1999996900558472
1280000,-3.64000004529953,-3.64000004529953,-3.64000004529953
1344000,-2.359999895095825,-2.359999895095825,-2.359999895095825
1408000,-1.4200000762939453,-1.4200000762939453,-1.4200000762939453
1472000,-3.7399998903274536,-3.7399998903274536,-3.7399998903274536
1536000,-3.4799998998641968,-3.4799998998641968,-3.4799998998641968
1600000,-2.9399999380111694,-2.9399999380111694,-2.9399999380111694
1664000,-3.300000162795186,-3.300000162795186,-3.300000162795186
1728000,-2.840000033378601,-2.840000033378601,-2.840000033378601
1792000,-2.1800000071525574,-2.1800000071525574,-2.1800000071525574
1856000,-3.819999873638153,-3.819999873638153,-3.819999873638153
