"Step","coin4_cbamsvo - SW_ep_rew_total","coin4_cbamsvo - SW_ep_rew_total__MIN","coin4_cbamsvo - SW_ep_rew_total__MAX"
"2048000","-11.740000009536743","-11.740000009536743","-11.740000009536743"
"2112000","-12.279999494552612","-12.279999494552612","-12.279999494552612"
"2176000","-10.899999380111694","-10.899999380111694","-10.899999380111694"
"2240000","-12.34000015258789","-12.34000015258789","-12.34000015258789"
"2304000","-13.399999618530273","-13.399999618530273","-13.399999618530273"
"2368000","-13.740000247955322","-13.740000247955322","-13.740000247955322"
"2432000","-12.380000591278076","-12.380000591278076","-12.380000591278076"
"2496000","-13.180000066757202","-13.180000066757202","-13.180000066757202"
"2560000","-13.62000036239624","-13.62000036239624","-13.62000036239624"
"2624000","-13.02000117301941","-13.02000117301941","-13.02000117301941"
"2688000","-14.440001249313354","-14.440001249313354","-14.440001249313354"
"2752000","-12.600000619888306","-12.600000619888306","-12.600000619888306"
"2816000","-14.339999437332153","-14.339999437332153","-14.339999437332153"
"2880000","-12.75999927520752","-12.75999927520752","-12.75999927520752"
"2944000","-12.760000228881836","-12.760000228881836","-12.760000228881836"
"3008000","-13.400000095367432","-13.400000095367432","-13.400000095367432"
"3072000","-13.179999589920044","-13.179999589920044","-13.179999589920044"
"3136000","-13.540000438690186","-13.540000438690186","-13.540000438690186"
"3200000","-13.919999599456787","-13.919999599456787","-13.919999599456787"
"3264000","-13.559999465942383","-13.559999465942383","-13.559999465942383"
"3328000","-13.4399995803833","-13.4399995803833","-13.4399995803833"
"3392000","-13.000000238418579","-13.000000238418579","-13.000000238418579"
"3456000","-13.90000033378601","-13.90000033378601","-13.90000033378601"
"3520000","-13.019999504089355","-13.019999504089355","-13.019999504089355"
"3584000","-13.199999809265137","-13.199999809265137","-13.199999809265137"
"3648000","-13.78000020980835","-13.78000020980835","-13.78000020980835"
"3712000","-13.800000667572021","-13.800000667572021","-13.800000667572021"
"3776000","-13.28000020980835","-13.28000020980835","-13.28000020980835"
"3840000","-14.419999599456787","-14.419999599456787","-14.419999599456787"
"3904000","-12.15999960899353","-12.15999960899353","-12.15999960899353"
"3968000","-12.320000171661377","-12.320000171661377","-12.320000171661377"
"4032000","-12.27999997138977","-12.27999997138977","-12.27999997138977"
"4096000","-12.940000057220459","-12.940000057220459","-12.940000057220459"
"4160000","-12.679999351501465","-12.679999351501465","-12.679999351501465"
"4224000","-14.03999948501587","-14.03999948501587","-14.03999948501587"
