"Step","coin5_cbambaseline - SW_ep_rew_total","coin5_cbambaseline - SW_ep_rew_total__MIN","coin5_cbambaseline - SW_ep_rew_total__MAX"
"64000","-10.239999771118164","-10.239999771118164","-10.239999771118164"
"128000","-11.739999532699585","-11.739999532699585","-11.739999532699585"
"192000","-10.260000705718994","-10.260000705718994","-10.260000705718994"
"256000","-8.540000557899475","-8.540000557899475","-8.540000557899475"
"320000","-9.659999370574951","-9.659999370574951","-9.659999370574951"
"384000","-10.280000448226929","-10.280000448226929","-10.280000448226929"
"448000","-10.09999966621399","-10.09999966621399","-10.09999966621399"
"512000","-8.419999599456787","-8.419999599456787","-8.419999599456787"
"576000","-9.520000100135803","-9.520000100135803","-9.520000100135803"
"640000","-10.279999852180481","-10.279999852180481","-10.279999852180481"
"704000","-10.3000009059906","-10.3000009059906","-10.3000009059906"
"768000","-9.65999972820282","-9.65999972820282","-9.65999972820282"
"832000","-8.379999369382858","-8.379999369382858","-8.379999369382858"
"896000","-8.340000033378601","-8.340000033378601","-8.340000033378601"
"960000","-9.059999704360962","-9.059999704360962","-9.059999704360962"
"1024000","-8.240000367164612","-8.240000367164612","-8.240000367164612"
"1088000","-7.759999990463257","-7.759999990463257","-7.759999990463257"
"1152000","-7.7799999713897705","-7.7799999713897705","-7.7799999713897705"
"1216000","-6.959999322891235","-6.959999322891235","-6.959999322891235"
"1280000","-7.320000529289246","-7.320000529289246","-7.320000529289246"
"1344000","-6.799999713897705","-6.799999713897705","-6.799999713897705"
"1408000","-4.200000047683716","-4.200000047683716","-4.200000047683716"
"1472000","-4.100000619888306","-4.100000619888306","-4.100000619888306"
"1536000","-4.560000658035278","-4.560000658035278","-4.560000658035278"
"1600000","-2.7799999713897705","-2.7799999713897705","-2.7799999713897705"
"1664000","-4.440000057220459","-4.440000057220459","-4.440000057220459"
"1728000","-2.8399999141693115","-2.8399999141693115","-2.8399999141693115"
"1792000","-3.7800004482269287","-3.7800004482269287","-3.7800004482269287"
"1856000","-2.1399998664855957","-2.1399998664855957","-2.1399998664855957"
"1920000","-2.999999761581421","-2.999999761581421","-2.999999761581421"
"1984000","-3.1600005626678467","-3.1600005626678467","-3.1600005626678467"
"2048000","-2.320000648498535","-2.320000648498535","-2.320000648498535"
"2112000","-1.959999680519104","-1.959999680519104","-1.959999680519104"
"2176000","-1.9599995613098145","-1.9599995613098145","-1.9599995613098145"
"2240000","-1.739999771118164","-1.739999771118164","-1.739999771118164"
"2304000","-1.440000057220459","-1.440000057220459","-1.440000057220459"
"2368000","-1.8199996948242188","-1.8199996948242188","-1.8199996948242188"
"2432000","-2.880000114440918","-2.880000114440918","-2.880000114440918"
"2496000","-1.880000114440918","-1.880000114440918","-1.880000114440918"
"2560000","-3.120000123977661","-3.120000123977661","-3.120000123977661"
"2624000","-1.1599998474121094","-1.1599998474121094","-1.1599998474121094"
